,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_常時,堤内側水位_常時,せん断変形破壊,滑動、支持力,根入れ部の安定,遮水効果,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
2062,29,6.8,6.8,6.7,0.0,2.8,0.8,17,0,3,12,272,56400,15,0,6,30,41,4,390,37,1,1,2.8,0.0,0.001200012000120001,0.03996003996003996,0.017699115044247787,0.0035000350003500033,0.0,0.0,0.0
2063,20,4.1,5.6,5.5,0.0,2.5,1.6,20,0,38,26,107,36300,12,1,13,42,100,5,295,33,1,1,3.7,0.3,0.001200012000120001,0.06651884700665188,0.03678724708767627,0.28386050283860503,0.0,0.0,0.0
2064,21,10.6,6.8,6.7,1.9,0.0,1.6,20,0,34,9,87,75800,15,0,39,8,44,5,390,85,0,0,6.6,0.0,0.23715415019762848,0.28103044496487123,0.2484472049689441,1.3513513513513513,0.09361702127659574,0.06976744186046512,0.05714285714285714
2065,11,7.9,5.6,5.5,2.2,0.0,0.8,13,1,18,23,222,55600,13,1,46,20,103,3,295,81,0,1,3.4,0.0,0.0275735294117647,0.04,0.02321262766945218,0.7675438596491229,0.07222222222222222,0.011627906976744186,0.0
2066,23,5.1,4.4,4.3,0.0,0.0,1.6,16,0,3,37,58,35500,11,0,3,32,163,3,390,77,1,0,3.4,0.0,0.04,0.1488833746898263,0.07326007326007326,1.0736196319018405,0.02553191489361702,0.08823529411764706,0.17857142857142858
2067,27,6.4,9.8,9.7,0.0,0.0,0.8,11,0,13,6,96,174600,11,0,14,25,164,4,295,27,1,0,4.2,0.0,0.04,0.1488833746898263,0.07326007326007326,1.0736196319018405,0.02553191489361702,0.08823529411764706,0.17857142857142858
2068,16,10.0,8.9,8.8,0.0,2.0,1.6,16,0,7,34,165,174000,13,0,24,24,42,3,295,66,0,0,2.0,0.4,0.001200012000120001,0.014436958614051972,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
2069,20,11.2,6.2,6.1,2.0,0.0,0.8,20,1,17,3,203,114100,14,0,35,17,43,3,390,82,1,0,4.7,0.0,0.07079646017699115,0.07712082262210797,0.031088082901554404,0.501432664756447,0.07234042553191489,0.00980392156862745,0.007142857142857143
2070,11,8.5,5.0,4.9,2.1,0.0,1.6,14,1,1,17,39,93900,11,1,42,29,102,4,295,78,0,1,2.3,0.0,0.07079646017699115,0.07712082262210797,0.031088082901554404,0.501432664756447,0.07234042553191489,0.00980392156862745,0.007142857142857143
2071,13,3.0,2.7,2.6,0.0,1.0,1.6,20,1,21,45,10,53600,16,1,6,9,222,5,295,70,0,1,2.5,0.8,0.001200012000120001,0.12889366272824918,0.04807692307692308,0.8474576271186441,0.005555555555555556,0.011627906976744186,0.010810810810810811
2072,17,4.3,8.1,8.0,1.2,0.0,0.8,15,1,31,14,48,192700,17,1,17,1,223,3,295,86,0,1,4.9,0.0,0.001200012000120001,0.02909090909090909,0.017050298380221655,0.09607466373867692,0.0,0.0,0.0
2073,29,1.5,6.9,6.8,0.0,3.2,0.8,18,0,16,28,184,172600,14,0,24,14,282,3,390,82,0,1,6.7,0.4,0.001200012000120001,0.09397024275646046,0.043494019572308806,0.6352087114337568,0.00425531914893617,0.0,0.0
2074,16,4.0,9.6,9.5,2.5,0.0,0.8,17,0,36,11,261,52800,15,1,46,44,284,4,390,48,0,1,4.3,0.0,0.059113300492610835,0.07827788649706457,0.038461538461538464,0.5852842809364548,0.059574468085106386,0.05813953488372093,0.005405405405405406
2075,10,9.1,4.5,4.4,0.0,0.2,0.8,15,1,36,11,155,132300,19,1,38,38,101,5,390,75,0,1,3.5,0.0,0.01687763713080169,0.06571741511500546,0.021939447125932425,0.4563233376792699,0.00851063829787234,0.046511627906976744,0.032432432432432434
2076,11,2.6,5.7,5.6,2.0,0.0,0.8,14,0,31,39,135,171800,13,1,14,4,45,5,390,60,0,0,3.1,0.0,0.05828071879553181,0.06593406593406594,0.03152916447714135,0.6386861313868613,0.01702127659574468,0.011627906976744186,0.0
2077,26,7.7,8.7,8.6,0.0,1.1,0.8,12,0,30,39,29,52200,17,1,6,43,162,3,390,87,1,0,7.4,0.7,0.05828071879553181,0.06593406593406594,0.03152916447714135,0.6386861313868613,0.01702127659574468,0.011627906976744186,0.0
2078,17,11.4,8.8,8.7,0.8,0.0,1.6,15,1,10,36,144,71600,18,1,39,22,165,4,390,68,0,1,7.1,0.0,0.07233273056057866,0.1084010840108401,0.0529848110208407,1.3513513513513513,0.09361702127659574,0.23255813953488372,0.2702702702702703
2079,15,4.7,9.0,8.9,0.0,2.5,1.6,18,1,20,5,77,91100,13,0,42,8,283,5,295,45,0,1,8.7,0.9,0.23210831721470018,0.35608308605341243,0.13464991023339318,0.9859154929577465,0.06111111111111111,0.05813953488372093,0.010810810810810811
2080,27,2.0,7.9,7.8,0.0,2.5,0.8,11,1,4,19,213,71000,11,0,50,21,43,3,390,41,0,0,4.4,1.2,0.001200012000120001,0.04765687053216839,0.018647439085032323,0.3342884431709646,0.00425531914893617,0.0,0.0
2081,14,4.5,2.5,2.4,1.0,0.0,0.8,19,0,25,2,289,150200,11,0,21,6,45,4,390,73,0,0,2.0,0.0,0.017408965617292903,0.03390788358293303,0.018385169296767274,0.27450980392156865,0.01276595744680851,0.011627906976744186,0.0
2082,29,9.6,5.5,5.4,0.0,2.1,0.8,17,1,24,1,184,30700,16,0,13,45,162,4,390,34,0,1,2.7,1.5,0.001200012000120001,0.07879185817465528,0.001000010000100001,0.0741997032011872,0.0,0.0,0.0
2083,16,12.1,8.2,8.1,1.1,0.0,0.8,16,1,44,29,261,109900,16,1,35,31,164,5,390,65,1,1,4.5,0.0,0.015521924718665113,0.03367003367003367,0.03593675131768088,1.0355029585798816,0.02127659574468085,0.0392156862745098,0.021621621621621623
2084,20,13.3,5.5,5.4,0.7,0.0,1.6,20,0,4,43,299,50000,17,0,46,23,165,5,390,81,1,1,1.3,0.0,0.001200012000120001,0.007078393204742523,0.001000010000100001,0.16370439663236672,0.00851063829787234,0.0,0.005405405405405406
2085,11,10.6,4.3,4.2,1.0,0.0,1.6,14,1,39,12,135,29900,14,1,3,36,225,3,295,77,0,0,2.8,0.0,0.005030602833906263,0.054970224461749886,0.02635277582572031,0.37674919268030144,0.06111111111111111,0.011627906976744186,0.014285714285714285
2086,30,3.9,4.6,4.5,0.0,0.4,0.8,16,0,48,26,67,49400,19,1,6,22,43,4,295,54,0,0,3.3,0.2,0.056179775280898875,0.14184397163120566,0.08759124087591241,1.2544802867383513,0.03333333333333333,0.023255813953488372,0.0
2087,13,5.1,10.0,9.9,0.0,1.4,1.6,20,0,8,40,106,188500,19,0,17,15,44,5,295,70,0,0,4.5,1.0,0.001200012000120001,0.05639097744360902,0.03367948358125175,0.4908835904628331,0.07222222222222222,0.06976744186046512,0.03571428571428571
2088,17,6.4,7.3,7.2,3.3,0.0,0.8,15,0,18,9,144,128700,20,1,28,8,45,5,390,86,1,1,3.3,0.0,0.03671970624235006,0.1302931596091205,0.0719856028794241,0.6457564575645757,0.05106382978723404,0.00980392156862745,0.005405405405405406
2089,29,3.6,6.1,6.0,0.4,0.0,1.6,18,1,2,23,280,108500,17,1,35,20,104,3,295,82,0,0,2.8,0.0,0.046385775028991105,0.030991735537190084,0.001000010000100001,0.7658643326039387,0.022222222222222223,0.046511627906976744,0.02142857142857143
2090,20,14.0,4.9,4.8,0.0,1.2,0.8,11,0,38,37,115,88300,15,0,42,32,164,3,390,78,1,1,4.2,0.2,0.001200012000120001,0.064,0.046475600309837335,0.42321644498186217,0.01276595744680851,0.0,0.0
2091,10,11.2,3.8,3.7,0.0,1.0,1.6,15,1,22,6,251,68200,12,1,49,45,223,4,295,74,0,0,1.6,0.3,0.001200012000120001,0.02414486921529175,0.001000010000100001,0.09375837128315029,0.0,0.0,0.0
2092,22,8.5,2.6,2.5,0.0,0.8,1.6,18,1,7,20,87,48000,20,0,6,12,283,5,390,71,1,1,1.9,0.3,0.001200012000120001,0.0339943342776204,0.015279616990934093,0.19157088122605365,0.00425531914893617,0.00980392156862745,0.0
2093,17,7.0,6.8,6.7,0.0,2.8,1.6,16,0,1,3,261,167000,18,1,24,17,44,3,390,83,1,1,5.6,2.1,0.001200012000120001,0.06376195536663123,0.03622094778146694,0.7099391480730224,0.01276595744680851,0.0196078431372549,0.010810810810810811
2094,21,8.3,4.1,4.0,0.0,1.8,0.8,20,1,12,17,299,107100,18,0,35,10,45,3,390,32,1,1,2.6,1.7,0.001200012000120001,0.0148975791433892,0.001000010000100001,0.10809141445336627,0.00425531914893617,0.0,0.0
2095,11,5.5,2.9,2.8,0.0,0.0,1.6,13,1,47,31,135,86900,16,0,42,22,104,4,295,29,0,0,2.2,0.0,0.01320277258224227,0.03705991352686843,0.001000010000100001,0.35175879396984927,0.022222222222222223,0.09574468085106383,0.007142857142857143
2096,15,6.8,8.3,8.2,0.9,0.0,0.8,17,0,6,45,173,27100,16,1,3,15,105,4,390,45,1,0,4.0,0.0,0.043041606886657105,0.04938271604938271,0.029027576197387515,0.8393285371702638,0.06808510638297872,0.029411764705882353,0.0
2097,14,13.1,8.6,8.5,0.0,0.6,1.6,20,1,16,14,106,46600,11,0,6,1,223,5,295,87,1,0,5.3,0.1,0.020873195338319706,0.11070110701107011,0.04709576138147566,0.5255255255255256,0.06111111111111111,0.029411764705882353,0.04285714285714286
2098,18,1.3,5.9,5.8,0.0,0.7,1.6,14,1,26,28,144,185700,11,1,17,39,224,3,390,37,1,0,1.9,0.3,0.001200012000120001,0.02895054282267792,0.001000010000100001,0.344149459193707,0.00425531914893617,0.00909090909090909,0.007142857142857143
2099,29,11.7,4.7,4.6,0.0,0.7,0.8,17,0,10,42,280,165600,19,1,24,6,284,4,295,33,0,0,3.3,0.4,0.001200012000120001,0.01971090670170828,0.012286270093170881,0.3888888888888889,0.005555555555555556,0.0851063829787234,0.007142857142857143
2100,20,8.9,3.5,3.4,0.0,0.6,1.6,11,1,46,11,115,145400,16,0,31,19,44,4,390,30,1,1,0.7,0.4,0.001200012000120001,0.05725190839694656,0.001000010000100001,0.016587677725118485,0.0,0.0,0.0
2101,24,10.2,8.9,8.8,0.0,2.1,0.8,15,1,5,25,154,85500,17,1,42,11,45,5,295,45,0,1,6.9,2.0,0.001200012000120001,0.08298755186721991,0.04326507066628209,1.0174418604651163,0.07222222222222222,0.046511627906976744,0.005405405405405406
2102,11,12.7,3.6,3.5,0.1,0.0,0.8,14,0,26,8,230,164800,17,0,14,42,47,5,390,77,0,1,0.1,0.0,0.001200012000120001,0.040254948004025494,0.001000010000100001,0.016355140186915886,0.0,0.0,0.0
2103,26,4.7,6.6,6.5,0.0,2.0,0.8,12,1,25,8,125,45200,12,0,6,36,164,3,295,38,0,1,4.4,0.4,0.001200012000120001,0.10160880609652836,0.05098572399728076,0.6944444444444444,0.011111111111111112,0.010638297872340425,0.0
2104,17,2.0,5.4,5.3,0.0,1.8,1.6,15,1,9,22,260,25100,19,1,13,3,223,4,295,34,1,1,5.2,0.6,0.001200012000120001,0.06279434850863422,0.018839487565938205,1.215277777777778,0.03888888888888889,0.22727272727272727,0.03783783783783784
2105,18,8.5,6.6,6.5,1.7,0.0,0.8,15,0,5,5,240,64600,13,0,39,14,167,4,295,85,1,0,4.1,0.0,0.02883922134102379,0.05931784478497281,0.07523510971786834,1.1217948717948718,0.06111111111111111,0.00980392156862745,0.007142857142857143
2106,29,5.7,5.4,5.3,2.0,0.0,1.6,18,0,40,19,76,44400,20,1,46,26,226,5,390,81,0,1,5.0,0.0,0.001200012000120001,0.05725190839694656,0.001000010000100001,0.016587677725118485,0.0,0.0,0.0
2107,23,10.8,8.4,8.3,0.0,3.9,1.6,16,1,39,19,270,123900,15,1,38,20,44,3,390,42,0,1,5.7,3.1,0.001200012000120001,0.024237527772167238,0.001000010000100001,0.18696581196581197,0.00425531914893617,0.011627906976744186,0.0
2108,24,4.2,9.6,9.5,4.6,0.0,1.6,16,1,35,2,250,163400,18,0,14,31,287,3,390,27,0,0,9.4,0.0,0.7228915662650602,0.22429906542056074,0.07349338559529642,1.346153846153846,0.33191489361702126,0.6702127659574468,0.08571428571428572
2109,18,9.3,4.5,4.4,0.0,0.2,1.6,14,0,34,2,144,43800,13,0,6,25,104,4,390,54,1,0,2.2,0.0,0.003540971996813125,0.06787330316742081,0.04192872117400419,0.31963470319634707,0.01702127659574468,0.049019607843137254,0.05
2110,22,10.6,9.9,9.8,0.0,0.9,0.8,18,1,44,16,182,182900,13,1,17,18,105,4,295,70,0,0,2.0,0.3,0.001200012000120001,0.06172839506172839,0.001000010000100001,0.23333333333333334,0.0,0.0,0.0
2111,30,13.1,4.6,4.5,0.9,0.0,0.8,16,1,14,44,259,63200,14,1,39,4,107,5,390,36,0,1,2.5,0.0,0.00905113893498265,0.013653430424394129,0.001000010000100001,0.37393162393162394,0.02127659574468085,0.031914893617021274,0.0
2112,21,10.4,3.4,3.3,1.0,0.0,0.8,20,0,49,13,95,43000,11,1,46,16,167,3,295,32,0,0,3.0,0.0,0.019224607497596923,0.09174311926605504,0.06648199445983378,0.4908835904628331,0.06111111111111111,0.06382978723404255,0.014285714285714285
2113,12,7.6,2.2,2.1,0.8,0.0,1.6,13,1,34,27,230,22900,19,0,3,28,226,3,390,28,1,1,1.1,0.0,0.001257400324828417,0.009900173253031929,0.001000010000100001,0.2026635784597568,0.01702127659574468,0.05454545454545454,0.010810810810810811
2114,23,4.9,9.1,9.0,0.0,2.6,0.8,16,1,18,40,66,2700,16,1,10,41,286,4,295,25,0,0,6.9,0.3,0.001200012000120001,0.12605042016806722,0.04352872896111434,0.8045977011494253,0.19444444444444445,0.39361702127659576,0.014285714285714285
2115,14,2.1,7.9,7.8,0.0,2.6,1.6,20,0,2,9,202,181500,14,1,17,8,46,5,390,87,1,1,2.9,0.6,0.001200012000120001,0.0655379574003277,0.021865889212827987,0.06363636363636363,0.0,0.0,0.0
2116,22,4.7,2.5,2.4,0.3,0.0,1.6,18,1,23,37,278,61800,14,1,39,38,48,3,390,52,0,0,1.1,0.0,0.003201622155225314,0.007453879122926889,0.001000010000100001,0.17994858611825193,0.00851063829787234,0.011627906976744186,0.0
2117,20,11.0,2.8,2.7,0.0,1.1,1.6,11,0,32,6,211,81300,19,0,42,25,166,4,295,29,0,0,2.0,0.7,0.001200012000120001,0.031479538300104935,0.016255757247358442,0.17596782302664654,0.005555555555555556,0.031914893617021274,0.007142857142857143
2118,11,8.3,9.7,9.6,0.0,4.7,0.8,14,1,17,20,47,61200,17,0,49,37,225,4,390,25,1,1,9.4,3.8,0.001200012000120001,0.27842227378190254,0.15151515151515152,0.8474576271186441,0.03404255319148936,0.22727272727272727,0.016216216216216217
2119,23,5.5,8.5,8.4,0.0,0.2,1.6,17,1,1,34,182,41000,14,1,6,5,285,5,295,88,0,0,3.1,0.1,0.01260239445494644,0.036352620418055134,0.001000010000100001,0.7990867579908676,0.027777777777777776,0.046511627906976744,0.04285714285714286
2120,27,6.8,5.8,5.7,0.0,0.4,0.8,12,0,11,3,221,180100,15,0,17,42,286,5,295,37,0,0,0.4,0.0,0.001200012000120001,0.07648183556405354,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
2121,17,4.0,4.6,4.5,0.0,0.4,1.6,15,1,47,17,56,160000,12,0,24,10,45,3,390,34,0,0,2.1,0.1,0.005294740557712672,0.08426966292134831,0.02937720329024677,0.25,0.00851063829787234,0.010638297872340425,0.0
2122,21,5.3,10.0,9.9,0.0,1.5,0.8,19,1,6,31,95,100100,13,1,35,2,46,4,295,49,0,0,2.1,0.7,0.001200012000120001,0.02997002997002997,0.017595307917888565,0.1117140121289499,0.027777777777777776,0.011627906976744186,0.0
2123,12,2.6,8.9,8.8,0.0,1.6,1.6,13,0,42,45,230,79900,20,0,42,15,106,4,390,46,1,1,5.1,0.9,0.001200012000120001,0.0439882697947214,0.020718232044198894,0.7291666666666667,0.02553191489361702,0.0392156862745098,0.005405405405405406
2124,24,12.9,7.7,7.6,0.0,1.7,1.6,16,0,26,14,66,59800,18,0,49,27,166,5,295,42,0,0,7.0,1.2,0.03003754693366708,0.24048096192384769,0.15424164524421594,0.6666666666666666,0.03888888888888889,0.37209302325581395,0.17857142857142858
2125,18,11.4,3.8,3.7,0.0,1.1,1.6,13,1,21,42,240,178700,16,0,17,32,226,3,295,54,0,1,3.6,0.0,0.001200012000120001,0.022079116835326585,0.001000010000100001,0.4581151832460733,0.011111111111111112,0.011627906976744186,0.005405405405405406
2126,13,9.9,8.0,7.9,0.0,3.1,1.6,11,1,15,25,114,98700,13,1,35,37,287,4,390,66,1,1,3.1,1.1,0.001200012000120001,0.03939592908732764,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
2127,11,3.2,8.3,8.2,0.0,3.4,0.8,13,0,25,39,47,118300,18,0,38,24,105,5,295,43,1,1,4.2,1.4,0.001200012000120001,0.0796812749003984,0.04557538928978352,0.18666666666666668,0.0,0.0,0.0
2128,24,7.0,8.3,8.2,2.7,0.0,0.8,16,1,5,36,162,137600,19,0,21,2,108,3,390,90,0,1,3.4,0.0,0.03185558800106185,0.04081632653061225,0.027287611424413317,0.7882882882882882,0.029787234042553193,0.0,0.0
2129,26,1.5,5.9,5.8,0.0,0.7,0.8,13,0,24,19,133,97300,14,0,35,26,227,5,390,83,1,0,5.6,0.1,0.22140221402214022,0.2222222222222222,0.08804108584005868,1.9021739130434783,0.03829787234042553,0.0196078431372549,0.02142857142857143
2130,30,2.8,3.3,3.2,0.1,0.0,1.6,17,0,35,33,171,37400,15,0,46,19,228,5,390,32,1,0,2.0,0.0,0.010636411983690836,0.03273322422258593,0.015671934177876455,0.32558139534883723,0.01702127659574468,0.15454545454545454,0.05
2131,21,13.1,2.1,2.0,0.0,0.4,0.8,11,1,19,2,7,17300,12,1,3,31,288,3,295,29,0,1,0.4,0.2,0.010636411983690836,0.03273322422258593,0.015671934177876455,0.32558139534883723,0.01702127659574468,0.15454545454545454,0.05
2132,23,7.6,7.8,7.7,0.0,2.1,0.8,17,1,39,30,278,175900,17,0,17,11,107,4,295,87,0,1,6.8,1.7,0.001200012000120001,0.055045871559633024,0.040311744154797095,1.5086206896551726,0.05555555555555555,0.011627906976744186,0.0
2133,13,4.9,6.6,6.5,0.0,2.0,0.8,11,1,23,44,114,155800,15,1,24,23,167,5,390,83,0,1,3.1,1.9,0.001200012000120001,0.018267620642411327,0.001000010000100001,0.44247787610619466,0.00425531914893617,0.0,0.0
2134,18,6.1,3.9,3.8,0.0,1.3,1.6,15,0,33,13,152,95900,15,0,35,16,168,3,295,33,0,1,3.6,0.2,0.001200012000120001,0.07863695937090433,0.045924225028702644,0.38335158817086523,0.011111111111111112,0.0425531914893617,0.010810810810810811
2135,29,3.4,2.7,2.6,0.0,1.0,0.8,18,1,18,27,288,75700,13,1,42,28,227,3,390,29,1,0,1.5,0.3,0.001200012000120001,0.009359644333515325,0.001000010000100001,0.09408602150537634,0.0,0.0,0.0
2136,16,5.9,5.4,5.3,0.5,0.0,0.8,17,1,38,10,64,155000,13,0,14,14,229,4,390,61,0,0,3.5,0.0,0.029440628066732092,0.15584415584415584,0.05736137667304016,0.4861111111111111,0.02553191489361702,0.011627906976744186,0.007142857142857143
2137,28,3.2,4.2,4.1,0.0,0.1,1.6,20,0,23,24,200,134800,11,1,21,26,289,5,390,57,1,1,0.1,0.0,0.001200012000120001,0.011163829193413341,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
2138,19,13.5,3.0,2.9,0.0,0.1,0.8,13,1,7,38,36,114700,19,1,28,38,48,5,295,53,0,1,1.3,0.0,0.0019102804928523673,0.03641881638846737,0.015733165512901194,0.125,0.005555555555555556,0.011627906976744186,0.0
2139,23,1.7,8.5,8.4,2.6,0.0,0.8,18,1,18,7,74,54800,19,0,39,31,49,3,390,69,0,1,3.0,0.0,0.11310084825636192,0.3015075376884422,0.1097293343087052,0.6216696269982238,0.0425531914893617,0.0,0.0
2140,13,12.0,7.3,7.2,0.0,1.0,1.6,11,0,2,20,210,34600,17,1,46,43,109,4,295,66,0,0,4.1,0.2,0.001200012000120001,0.05300353356890459,0.037383177570093455,0.4142011834319527,0.03888888888888889,0.05813953488372093,0.02142857142857143
2141,25,9.3,6.1,6.0,0.0,1.1,0.8,14,0,37,34,45,14500,14,0,2,11,169,4,390,62,1,1,5.6,0.4,0.03933136676499508,0.21089630931458697,0.12435233160621761,0.6505576208178439,0.07659574468085106,0.0196078431372549,0.010810810810810811
2142,16,6.6,4.9,4.8,0.0,1.0,1.6,18,1,22,3,181,193300,12,0,10,23,228,5,295,58,0,0,2.2,0.5,0.001200012000120001,0.04864207539521686,0.001000010000100001,0.1909438079650846,0.0,0.0,0.0
2143,20,7.8,2.2,2.1,0.0,0.5,0.8,12,0,32,17,219,133400,12,1,21,16,229,5,390,74,0,0,2.1,0.3,0.001200012000120001,0.024360535931790498,0.01811047389073347,0.36610878661087864,0.00851063829787234,0.011627906976744186,0.007142857142857143
2144,10,5.1,9.1,9.0,0.0,2.7,1.6,15,0,16,31,55,113300,20,0,28,28,289,3,295,70,1,0,5.0,2.3,0.001200012000120001,0.09852216748768473,0.061601642710472276,0.5223880597014925,0.022222222222222223,0.00980392156862745,0.007142857142857143
2145,14,6.3,6.4,6.3,1.6,0.0,0.8,20,1,27,45,93,53400,20,0,39,21,290,3,390,86,0,0,1.7,0.0,0.002039810297642319,0.018295471870711996,0.001000010000100001,0.21631644004944375,0.01702127659574468,0.0,0.0
2146,26,3.6,5.2,5.1,0.0,2.0,0.8,13,1,11,14,229,33200,17,1,46,33,49,4,390,82,1,1,3.3,0.3,0.001200012000120001,0.03456221198156682,0.019132653061224487,0.6889763779527559,0.0,0.0,0.0
2147,17,13.9,4.0,3.9,0.0,1.6,1.6,16,0,46,28,64,13100,15,0,2,45,109,5,295,78,0,0,3.6,0.5,0.001200012000120001,0.058195926285160036,0.06393180607352157,0.4093567251461988,0.005555555555555556,0.0,0.0
2148,15,7.2,4.3,4.2,0.0,1.8,0.8,19,1,5,42,297,32600,20,0,6,32,227,3,295,55,0,0,1.8,0.6,0.001200012000120001,0.005332148411464119,0.001000010000100001,0.0035000350003500033,0.0,0.0,0.0
2149,27,4.5,3.1,3.0,0.0,1.4,1.6,12,0,40,11,133,12500,17,1,13,44,287,4,295,51,1,0,2.1,0.6,0.001200012000120001,0.0407885791978246,0.025548222269533745,0.14668901927912825,0.011111111111111112,0.00980392156862745,0.007142857142857143
2150,27,11.0,4.4,4.3,0.8,0.0,1.6,12,0,36,39,112,52000,11,1,39,10,230,4,295,36,1,1,4.2,0.0,0.025800903031606107,0.08765522279035792,0.05532503457814661,0.7743362831858408,0.044444444444444446,0.2545454545454545,0.08648648648648649
2151,18,8.2,3.2,3.1,0.0,0.3,0.8,15,1,20,8,248,31800,18,1,46,22,290,5,390,33,0,0,1.3,0.0,0.001200012000120001,0.03121748178980229,0.001000010000100001,0.21472392638036808,0.00425531914893617,0.010638297872340425,0.0
2152,29,5.5,2.0,1.9,0.0,0.3,0.8,18,0,4,22,84,11700,16,0,2,35,49,3,295,29,1,1,1.6,0.0,0.001200012000120001,0.05016722408026755,0.031746031746031744,0.32051282051282054,0.027777777777777776,0.03636363636363636,0.0
2153,20,2.8,8.9,8.8,0.0,1.7,1.6,11,1,40,36,219,190500,13,1,10,2,109,3,390,25,1,0,3.0,0.5,0.001200012000120001,0.023720102787112073,0.001000010000100001,0.33718689788053946,0.00425531914893617,0.0,0.0
2154,11,13.1,7.7,7.6,0.0,1.7,0.8,15,1,24,5,55,170300,11,1,17,14,168,4,295,87,0,1,5.3,0.7,0.006990562740300594,0.2037351443123939,0.10638297872340426,0.5162241887905604,0.022222222222222223,0.0,0.005405405405405406
2155,15,1.3,5.0,4.9,0.0,1.3,1.6,19,0,35,19,93,110500,11,0,28,7,169,4,295,37,0,0,2.2,0.8,0.001200012000120001,0.05199306759098787,0.027434842249657063,0.6294964028776979,0.005555555555555556,0.010638297872340425,0.007142857142857143
2156,17,8.9,2.6,2.5,0.0,0.8,1.6,16,1,3,2,64,70100,16,0,42,31,289,3,295,30,0,0,0.9,0.7,0.001200012000120001,0.10554089709762533,0.001000010000100001,0.02631578947368421,0.0,0.0,0.0
2157,29,6.1,9.5,9.4,0.0,3.6,0.8,19,0,39,16,200,50000,14,0,49,44,48,4,390,26,0,1,6.4,0.1,0.001200012000120001,0.0816326530612245,0.044709388971684055,0.7056451612903226,0.0,0.0,0.0
2158,12,7.4,6.8,6.7,0.0,2.9,0.8,13,0,49,30,238,189100,14,1,10,36,49,4,295,42,0,1,3.4,0.6,0.001200012000120001,0.027155465037338764,0.01665972511453561,0.06653992395437262,0.0,0.0,0.0
2159,16,8.7,4.1,4.0,0.0,1.9,1.6,18,0,8,44,277,129200,15,0,21,29,50,4,390,58,0,1,3.6,0.8,0.001200012000120001,0.017743604909064025,0.001000010000100001,0.3100088573959256,0.00425531914893617,0.011627906976744186,0.0
2160,28,5.9,2.9,2.8,0.0,0.0,0.8,11,1,44,13,112,109100,12,0,28,41,110,5,295,54,1,1,0.5,0.0,0.001200012000120001,0.033566433566433566,0.001000010000100001,0.11589403973509935,0.005555555555555556,0.00980392156862745,0.0
2161,11,7.2,8.4,8.3,0.0,0.5,1.6,15,0,3,27,151,49200,13,1,39,34,111,5,390,70,0,1,7.2,0.3,0.20477815699658702,0.18575851393188855,0.08498583569405099,2.4647887323943665,0.0851063829787234,0.4186046511627907,0.14054054054054055
2162,22,4.4,7.2,7.1,0.0,0.7,0.8,19,0,38,41,286,29000,20,0,46,1,170,3,390,66,1,0,2.3,0.6,0.001200012000120001,0.012757814161173718,0.001000010000100001,0.7276507276507277,0.01702127659574468,0.0,0.0
2163,13,1.7,6.0,5.9,0.0,0.8,1.6,12,1,23,10,122,8900,18,1,2,14,230,4,295,62,0,1,4.2,0.0,0.04729996058336618,0.1726618705035971,0.06950880444856349,2.0833333333333335,0.05555555555555555,0.03488372093023256,0.021621621621621623
2164,11,8.0,6.3,6.2,0.0,1.0,0.8,14,0,32,24,55,28400,12,1,6,45,48,5,390,39,0,1,5.4,0.0,0.072992700729927,0.24896265560165973,0.14184397163120566,0.7478632478632479,0.04680851063829787,0.0851063829787234,0.005405405405405406
2165,23,5.3,5.1,5.0,0.0,0.9,0.8,18,1,17,38,190,8300,20,0,13,13,108,3,295,35,1,1,1.9,0.1,0.001200012000120001,0.01490127902644977,0.001000010000100001,0.1881720430107527,0.022222222222222223,0.00909090909090909,0.0
