íÁëÃâÑí∑,íÁëÃïù,ç∂âEï«ëÃçÇÇ≥,íÜãlìyìVí[çÇÇ≥,íÁäOãÊä‘ínï\ñ ,íÁì‡ãÊä‘ínï\ñ ,à¯í£çﬁä‘äu,ç›óàínî’èdó ,ç›óàínî’ãÊï™,ç›óàínî’Níl,ç›óàínî’ñÄéCäp,ç›óàínî’îSíÖóÕ,ç›óàínî’ïœå`åWêî,íÜãlÇﬂèdó ,íÜãlÇﬂãÊï™,íÜãlÇﬂNíl,íÜãlÇﬂñÄéCäp,íÜãlÇﬂîSíÖóÕ,ñÓî¬å^,ñÓî¬çﬁóø,à¯í£çﬁíºåa,à¯í£çﬁçﬁóøî‘çÜ,ï†ãNÇµçﬁéø,íÁäOë§êÖà _èÌéû,íÁì‡ë§êÖà _èÌéû,ÇπÇÒífïœå`îjâÛ,ääìÆÅAéxéùóÕ,ç™ì¸ÇÍïîÇÃà¿íË,é’êÖå¯â ,ñÓî¬ÇÃëœóÕè∆ç∏,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏,ï†ãNÇµÇÃëœóÕè∆ç∏,ñÓî¬ÇÃëSí∑,à¯í£çﬁà íu,ï†ãNÇµî‘çÜ,ç™ì¸ÇÍê[Ç≥,ÇπÇÒífïœå`îjâÛ_label,ääìÆÅAéxéùóÕ_label,ç™ì¸ÇÍïîÇÃà¿íË_label,é’êÖå¯â _label,ñÓî¬ÇÃëœóÕè∆ç∏_label,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏_label,ï†ãNÇµÇÃëœóÕè∆ç∏_label
10,4.5,10,9.9,0,2,0.8,18,0,18,18,276,136300,20,1,16,13,190,1,295,55,0,0,6.2,0.5,0.001200012,0.076923077,0.040066778,1.37254902,0.022222222,0.058139535,0.007142857,12.1,2.5,5,2.1,0,0,0,3,0,0,0
21,1.7,8.8,8.7,0,2.1,1.6,11,1,2,32,112,116200,18,0,23,25,250,2,390,51,1,0,8.4,0.8,0.04349402,0.251046025,0.095785441,2.554744526,0.05106383,0.049019608,0.014285714,11.2,7.6,7,2.4,0,0,0,3,0,0,0
12,12.1,7.6,7.5,0,2.1,0.8,15,0,38,1,247,96000,15,1,30,37,9,2,295,48,0,1,4,1,0.001200012,0.078895464,0.044659472,0.339147287,0.038888889,0.034883721,0.010810811,10.3,5.6,0,2.7,0,0,0,0,0,0,0
24,9.3,6.4,6.3,0,2,1.6,18,0,22,15,83,75800,13,0,37,5,69,0,295,44,0,0,5.3,1.2,0.001200012,0.13559322,0.092236741,0.667938931,0.038888889,0.046511628,0.021428571,9.4,4,2,3,0,0,0,0,0,0,0
14,6.6,5.2,5.1,0,1.8,1.6,11,1,6,29,218,55700,20,0,45,17,128,1,390,40,1,1,2.3,1.3,0.001200012,0.01634432,0.00100001,0.116666667,0.004255319,0.009803922,0,8.5,2.8,4,3.3,0,0,0,0,0,0,0
26,3.8,4,3.9,0,1.5,0.8,15,0,42,43,54,35500,18,1,1,29,188,2,295,36,0,0,2.9,1.3,0.001200012,0.051948052,0.027829314,0.39193729,0.011111111,0.053191489,0.007142857,7.6,1.9,6,3.6,0,0,0,0,0,0,0
17,1.1,2.8,2.7,0,1.1,1.6,18,1,26,12,190,15300,16,0,8,41,247,2,390,33,1,0,2.7,0,0.001200012,0.049525382,0.01740543,0.56,0.004255319,0.018181818,0,6.7,2.4,9,3.9,0,0,0,0,0,0,0
25,3.6,5.6,5.5,0,0,1.6,16,1,47,40,266,94600,16,1,30,27,249,0,390,64,0,0,1.6,0,0.004928131,0.011737089,0.00100001,0.35,0.012765957,0,0,11.8,3.2,8,6.2,0,0,0,0,0,0,0
19,2.1,9.8,9.7,0,0.9,1.6,14,0,41,23,140,14600,14,0,49,32,10,1,390,76,1,1,4,0.6,0.004928131,0.011737089,0.00100001,0.35,0.012765957,0,0,12.6,3.2,9,2.8,0,0,0,0,0,0,0
10,12.5,8.6,8.5,0,1.1,0.8,17,1,26,37,276,193400,12,1,5,44,70,2,295,72,0,0,6.8,0.9,0.001200012,0.047600159,0.00100001,1.008645533,0.044444444,0.11627907,0.078571429,11.7,1.7,2,3.1,0,0,0,2,0,0,0
14,13.7,5.9,5.8,0,1,0.8,12,1,36,6,14,133500,12,0,16,37,71,2,295,88,1,0,3,0,0.005001876,0.588235294,0.847457627,0.214067278,0.011111111,0,0,14.9,5.1,1,9,0,0,1,0,0,0,0
12,7,6.2,6.1,0,1.2,1.6,14,1,46,20,247,153100,17,1,19,24,189,0,390,65,1,1,4.1,0.1,0.001200012,0.041565639,0.020610058,0.650557621,0.008510638,0,0,9.9,4.5,6,3.7,0,0,0,0,0,0,0
24,4.3,5,4.9,0,1.1,0.8,17,1,30,34,83,132900,14,1,26,36,248,1,295,61,0,0,4.9,0.2,0.001200012,0.119284294,0.041597338,0.991501416,0.027777778,0.023255814,0,9,3,8,4,0,0,0,1,0,0,0
15,1.5,3.8,3.7,0,1,1.6,11,0,14,3,218,112700,12,0,33,3,8,2,390,57,1,1,2.1,0.3,0.001200012,0.042134831,0.02566296,0.346878097,0.017021277,0.078431373,0.064864865,8.1,1.9,1,4.3,0,0,0,0,0,0,0
26,11.9,2.6,2.5,1,0,0.8,14,1,50,17,54,92600,20,1,40,15,68,0,295,54,0,0,2.2,0,0.022948939,0.075046904,0.042111173,0.348258706,0.027777778,0.023255814,0.007142857,7.2,1.3,3,4.6,0,0,0,0,0,0,0
13,1.3,5.3,5.2,0,2.1,0.8,13,1,19,45,131,171800,20,0,12,1,70,0,295,85,1,0,2.4,1.8,0.001200012,0.007634559,0.00100001,0.061050061,0,0,0,12.2,4.4,2,6.9,0,0,0,0,0,0,0
25,11.7,4.1,4,0,1.7,0.8,16,0,4,14,266,151700,18,1,19,13,129,1,390,82,0,0,2.9,0,0.001200012,0.029865605,0.021990104,0.151057402,0,0,0,11.3,3,4,7.2,0,0,0,0,0,0,0
16,8.9,3,2.9,0,1.3,1.6,19,1,39,28,102,131500,15,0,26,26,189,2,295,78,1,1,2.8,0.1,0.001200012,0.04101162,0.01585959,0.208333333,0,0,0,10.5,2,6,7.5,0,0,0,0,0,0,0
27,6.2,9.9,9.8,2.6,0,0.8,13,0,23,42,238,111300,13,0,33,38,248,0,390,74,0,0,5.1,0,0.057361377,0.057720058,0.028818444,0.732217573,0.080851064,0.011627907,0,17.7,4.5,9,7.8,0,0,0,0,0,0,0
18,3.4,8.7,8.6,3.2,0,1.6,16,0,8,10,73,91200,20,1,40,5,8,0,295,70,0,1,7.3,0,0.057361377,0.057720058,0.028818444,0.732217573,0.080851064,0.011627907,0,16.8,3.7,1,8.1,0,0,0,0,0,0,0
30,7.2,8.7,8.6,0,1.6,0.8,19,1,39,7,188,110600,11,1,23,28,11,1,295,52,1,0,6.6,0,0.001200012,0.119165839,0.054844607,0.795454545,0.094444444,0.049019608,0.007142857,15.3,5.5,9,6.6,0,0,0,0,0,0,0
21,4.5,7.5,7.4,0,1.6,0.8,12,0,23,21,24,90400,19,0,30,41,71,2,390,48,0,1,2.3,0.2,0.001200012,0.119165839,0.054844607,0.795454545,0.094444444,0.049019608,0.007142857,14.4,3.8,1,6.9,0,0,0,0,0,0,0
23,12.1,5.1,5,0,1.5,0.8,19,0,43,4,295,50100,14,1,45,20,190,1,390,40,0,1,4.8,0.5,0.001200012,0.053167922,0.036429872,0.40091638,0.017021277,0.104651163,0.005405405,12.7,1.7,6,7.6,0,0,0,0,0,0,0
27,13.3,2.4,2.3,0,0.8,1.6,13,0,2,18,33,189200,14,0,5,13,191,1,295,56,0,1,1.7,0.4,0.001200012,0.069767442,0.067567568,0.143855323,0.005555556,0,0,6.3,1.9,5,3.9,0,0,0,0,0,0,0
25,6.6,2.7,2.6,1.1,0,0.8,15,1,12,32,266,9700,19,1,8,45,9,2,390,33,0,0,2.3,0,0.018624864,0.019190788,0.00100001,0.333969466,0.042553191,0.106382979,0.014285714,10.9,2,1,8.2,0,0,0,0,0,0,0
16,3.8,9.6,9.5,0.3,0,1.6,19,0,47,1,102,188600,17,1,15,12,69,0,295,29,0,1,1.8,0,0.01225991,0.328767123,0.062761506,0.298634812,0.011111111,0.010638298,0,18.1,4.5,3,8.5,0,0,0,0,0,0,0
24,6.4,4.3,4.2,0,0,0.8,17,1,17,29,179,68800,17,1,37,42,71,0,390,61,0,1,2,0,0.008398068,0.021145374,0.00100001,0.813953488,0.008510638,0.011627907,0.005405405,5.4,0.6,2,1.1,0,0,0,1,0,0,0
28,7.6,9.7,9.6,0,0.4,1.6,12,1,27,43,217,9000,18,0,49,35,72,1,295,77,1,1,1.5,0.1,0.001200012,0.00949292,0.00100001,0.175,0.016666667,0,0,16.7,9.1,1,7,0,0,0,0,0,0,0
22,12.7,4.6,4.5,1.1,0,1.6,20,0,26,43,111,88400,12,0,40,29,189,2,295,37,0,1,3.3,0,0.009356725,0.046367852,0.031754432,0.469798658,0.033333333,0.063829787,0.005405405,10,4,7,5.4,0,0,0,0,0,0,0
23,6.1,5.8,5.7,0,0.7,1.6,19,0,22,26,91,127900,16,1,16,40,132,2,295,89,0,0,1.6,0.4,0.001200012,0.037348273,0.020174849,0.221799747,0.005555556,0,0,9.5,3.7,3,3.7,0,0,0,0,0,0,0
17,11.2,8.8,8.7,3.1,0,1.6,17,1,21,26,285,8300,20,1,8,34,249,0,295,50,0,1,7,0,0.047637952,0.071343639,0.061374795,1.340996169,0.494444444,0.174418605,0.021621622,10.8,6.2,9,2,0,0,0,3,0,0,0
24,7,3.7,3.6,0.2,0,0.8,18,1,0,23,295,107100,16,1,33,6,69,2,390,58,0,1,0.7,0,0.001200012,0.01083228,0.00100001,0.100401606,0.004255319,0.011627907,0,12.3,0.5,3,8.6,0,0,0,0,0,0,0
28,8.3,9.1,9,0,2.4,0.8,12,1,10,37,33,47300,16,0,45,44,71,2,390,74,1,1,7.8,0.4,0.001200012,0.01083228,0.00100001,0.100401606,0.004255319,0.011627907,0,14,8,2,4.9,0,0,0,0,0,0,0
22,6.8,5.2,5.1,0,1.8,0.8,20,0,5,20,207,166200,14,1,12,4,131,0,390,86,0,1,4.7,0.9,0.001200012,0.053475936,0.035016049,0.875,0.017021277,0,0,6.7,3.5,4,1.5,0,0,0,1,0,0,0
13,4,4,3.9,0,1.5,1.6,13,1,40,34,43,146100,11,0,19,16,191,1,295,82,1,0,2.2,0.9,0.001200012,0.049403047,0.027598896,0.269230769,0.005555556,0,0,5.8,2.3,6,1.8,0,0,0,0,0,0,0
17,5.3,9.5,9.4,0,4.1,0.8,18,1,50,3,81,86200,12,1,30,9,192,1,390,32,0,0,9.1,3.4,0.001200012,0.25862069,0.066489362,0.705645161,0.025531915,0.255319149,0.014285714,17.2,5.1,5,7.7,0,0,0,0,0,0,0
29,2.6,8.3,8.2,0,3.9,1.6,11,0,35,17,217,66000,19,1,37,21,251,2,295,28,1,1,5.4,3.7,0.001200012,0.048840049,0.01703094,0.233333333,0.011111111,0.018181818,0,16.3,7.9,8,8,0,0,0,0,0,0,0
19,12.9,7.1,7,0,0,0.8,14,1,19,31,53,45900,17,0,45,34,11,0,390,90,0,0,5.4,0,0.087655223,0.158940397,0.094577554,0.641025641,0.255319149,0.023255814,0.035714286,15.4,5.5,0,8.3,0,0,0,0,0,0,0
24,1.1,4.4,4.3,0,0.2,0.8,19,1,29,45,91,185000,17,1,5,26,12,0,295,40,0,0,1.9,0,0.009595394,0.033398274,0.00100001,0.556438792,0.038888889,0.034883721,0,9.1,2.7,9,4.7,0,0,0,0,0,0,0
22,7.4,4.7,4.6,1,0,1.6,11,0,39,14,24,5500,12,1,8,13,130,1,390,83,0,1,3.1,0,0.009595394,0.033398274,0.00100001,0.556438792,0.038888889,0.034883721,0,13.7,2.5,4,9,0,0,0,0,0,0,0
16,5.9,8.9,8.8,2.9,0,1.6,19,1,34,42,198,124500,20,1,26,18,191,2,295,29,0,0,6.7,0,0.163934426,0.076972418,0.026164312,1.170568562,0.1,0.574468085,0.057142857,14.5,3.5,6,5.6,0,0,0,2,0,0,0
21,7.2,6.2,6.1,0,1.3,0.8,13,1,44,11,236,64600,20,0,37,11,192,2,390,44,0,0,2.7,1.1,0.001200012,0.05902607,0.00100001,0.39817975,0.008510638,0,0,8.1,5.5,6,1.9,0,0,0,0,0,0,0
11,4.5,5,4.9,0,1.1,1.6,16,0,28,25,72,44500,18,0,45,23,251,0,295,41,1,1,3.8,1,0.001200012,0.117073171,0.071684588,0.945945946,0.044444444,0.049019608,0.005405405,7.2,3.7,8,2.2,0,0,0,1,0,0,0
23,1.7,3.8,3.7,0.2,0,0.8,20,1,13,39,207,24300,15,1,1,36,11,1,390,37,1,0,0.6,0,0.001200012,0.00566198,0.00100001,0.304347826,0.008510638,0.009090909,0,6.3,2.1,0,2.5,0,0,0,0,0,0,0
27,3,9.2,9.1,0,3,0.8,14,1,23,8,246,163400,16,0,12,28,12,1,295,53,1,1,7.7,0.9,0.001200012,0.10978957,0.04587156,0.721649485,0.061111111,0.088235294,0.037837838,17.6,5.3,0,8.4,0,0,0,0,0,0,0
18,13.3,8,7.9,0,2.9,1.6,17,0,7,22,81,143300,13,0,19,41,71,2,390,49,0,0,3.7,1.2,0.001200012,0.055299539,0.037476577,0.083333333,0,0,0,16.7,4,2,8.7,0,0,0,0,0,0,0
29,10.6,6.9,6.8,1.8,0,0.8,20,1,43,36,217,123100,11,1,26,8,131,0,295,45,1,1,4.7,0,0.040927694,0.04069176,0.00100001,0.540958269,0.077777778,0.068627451,0.010810811,15.9,2,4,9,0,0,0,0,0,0,0
12,11.8,4.2,4.1,0,1.8,1.6,15,1,2,5,255,63200,11,0,37,1,132,0,295,61,0,1,2.3,1.3,0.001200012,0.019414334,0.00100001,0.071721311,0,0,0,9.6,3.6,3,5.4,0,0,0,0,0,0,0
10,5.1,4.5,4.4,2.1,0,0.8,17,0,11,18,188,82800,16,1,40,32,250,1,295,38,1,1,3,0,0.018365473,0.05923001,0.031128405,0.394588501,0.033333333,0.018181818,0,14.2,3.5,9,9.7,0,0,0,0,0,0,0
15,6.4,9.9,9.8,4.8,0,1.6,11,1,22,32,226,22900,16,1,1,25,251,2,295,54,0,1,5,0,0.047770701,0.060453401,0.026315789,0.754310345,0.111111111,0.058139535,0.010810811,15.9,7.1,8,6,0,0,0,0,0,0,0
26,3.6,8.7,8.6,0.8,0,0.8,15,1,6,1,62,2700,14,0,8,37,11,2,390,50,1,1,4.4,0,0.047770701,0.060453401,0.026315789,0.754310345,0.111111111,0.058139535,0.010810811,15,3.1,0,6.3,0,0,0,0,0,0,0
21,2.1,4.8,4.7,1,0,1.6,12,0,1,29,236,121700,12,1,26,42,71,0,390,62,0,0,2.9,0,0.090702948,0.052219321,0.025036512,1.140065147,0.025531915,0.011627907,0.007142857,7.7,4.3,2,2.9,0,0,0,2,0,0,0
12,12.5,3.6,3.5,1.1,0,0.8,16,1,36,43,72,101500,19,0,33,10,131,1,295,58,0,1,3.4,0,0.030418251,0.057224607,0.037726358,0.595238095,0.044444444,0.023255814,0.005405405,6.8,2.8,4,3.2,0,0,0,0,0,0,0
23,9.7,2.4,2.3,1,0,1.6,19,0,21,12,207,81400,17,1,40,22,191,2,390,54,1,0,1.4,0,0.002230193,0.019068807,0.01623816,0.276898734,0.008510638,0.019607843,0.007142857,5.9,1.7,7,3.5,0,0,0,0,0,0,0
10,12.3,5.1,5,0,1.5,1.6,18,1,41,40,284,160600,17,0,12,7,193,0,295,86,0,1,3.8,0.1,0.001200012,0.01871491,0.00100001,0.317028986,0.005555556,0,0,10.9,2.4,5,5.8,0,0,0,0,0,0,0
22,9.5,4,3.9,0,1.3,0.8,11,1,26,9,120,140500,15,1,19,20,252,0,390,82,1,0,1.4,0.3,0.001200012,0.062467465,0.00100001,0.015217391,0,0,0,10.1,1.6,8,6.1,0,0,0,0,0,0,0
26,10.8,9.4,9.3,0,3.5,1.6,15,0,36,23,158,80600,15,0,30,12,253,1,295,32,1,0,7.6,1.5,0.001200012,0.093676815,0.06185567,0.751072961,0.011111111,0.018181818,0,11.8,8.5,7,2.4,0,0,0,0,0,0,0
17,8,8.2,8.1,0,3.3,1.6,19,0,20,37,293,60400,13,0,37,25,13,1,390,28,0,1,3.8,1.8,0.001200012,0.012025253,0.013348165,0.104790419,0.021276596,0.074468085,0.005405405,10.9,6.6,9,2.7,0,0,0,0,0,0,0
28,5.3,7,6.9,1.7,0,0.8,12,1,5,6,129,40300,20,1,44,37,72,2,295,90,1,0,4.4,0,0.075901328,0.157480315,0.077841204,1.186440678,0.083333333,0.009803922,0.014285714,10,4.4,2,3,0,0,0,2,0,0,0
19,2.5,5.8,5.7,2,0,1.6,15,0,40,20,265,20100,18,0,1,4,132,0,390,87,0,1,5.5,0,0.504201681,0.121089808,0.051085568,1.732673267,0.161702128,0.058139535,0.048648649,9.1,3.3,4,3.3,0,0,0,3,0,0,0
23,3.8,3.1,3,0,0.1,0.8,19,0,50,34,3,159200,18,1,12,42,133,0,295,37,1,0,1.8,0,0.022026432,0.169731259,0.195121951,0.266768293,0.022222222,0.036363636,0.007142857,12.3,0.7,3,9.2,0,0,0,0,0,0,0
14,1.1,10,9.9,4.7,0,1.6,13,1,35,3,139,139100,16,1,19,9,193,1,390,33,0,1,9.9,0,3.636363636,0.463320463,0.14084507,1.394422311,0.259574468,0.276595745,0.027027027,19.5,9.6,6,9.5,3,0,0,3,0,0,0
18,2.3,7.3,7.2,0,0.9,0.8,17,1,45,17,177,79200,16,0,30,2,194,1,295,49,0,1,5,0.3,0.015965939,0.097244733,0.035277516,0.969529086,0.044444444,0.011627907,0,13.1,5.9,5,5.8,0,0,0,1,0,0,0
29,12.7,6.1,6,0,0.9,1.6,20,0,29,31,13,59000,14,1,37,14,253,2,295,45,1,0,1.2,0.4,0.001200012,0.032751092,0.146878825,0.040383062,0.005555556,0,0,12.3,4,7,6.2,0,0,0,0,0,0,0
13,13.9,3.4,3.3,0,0.6,1.6,15,0,40,45,51,198200,14,1,49,7,254,2,390,61,0,0,2.5,0.4,0.001200012,0.0440044,0.041841004,0.341130604,0.008510638,0.023255814,0.007142857,5.9,1.8,7,2.5,0,0,0,0,0,0,0
11,7.2,3.7,3.6,1,0,0.8,17,0,49,14,284,18700,19,0,1,39,72,1,295,37,0,0,3.3,0,0.032590983,0.045028143,0.026258206,0.529500756,0.072222222,0.117021277,0.021428571,10.5,1.7,2,6.8,0,0,0,0,0,0,0
19,9.7,6.5,6.4,0,2,0.8,16,0,19,42,61,98000,19,1,23,24,74,1,295,69,0,1,2.8,0.2,0.001200012,0.042238648,0.026443367,0.094263399,0,0,0,15.5,5.9,1,9,0,0,0,0,0,0,0
10,7,5.3,5.2,0,1.8,1.6,19,1,3,11,196,77800,17,0,30,36,134,2,390,65,0,0,3.8,0.4,0.001200012,0.046948357,0.018875047,0.255474453,0.004255319,0,0,14.6,4.2,3,9.3,0,0,0,0,0,0,0
14,8.2,2.6,2.5,0,0.9,0.8,13,1,13,25,235,17900,17,1,41,29,135,2,295,81,0,0,1.3,0.4,0.001200012,0.007973952,0.00100001,0.068965517,0,0,0,8.2,1.8,2,5.6,0,0,0,0,0,0,0
25,5.5,9.5,9.4,0,4.1,1.6,17,0,49,39,70,196800,15,0,49,41,194,0,390,77,1,1,7.6,2.3,0.001200012,0.111835974,0.055684455,0.572831424,0.008510638,0,0,15.4,6.2,5,5.9,0,0,0,0,0,0,0
19,10.6,4.4,4.3,1,0,0.8,15,1,48,39,265,77200,19,0,40,35,12,1,390,38,1,1,1.5,0,0.003396355,0.008308523,0.00100001,0.259836674,0.021276596,0.036363636,0.005405405,8.7,2.2,1,4.3,0,0,0,0,0,0,0
14,9.1,8.6,8.5,2.9,0,0.8,12,0,43,22,139,196100,17,1,8,40,72,2,390,50,0,1,4.1,0,0.003396355,0.008308523,0.00100001,0.259836674,0.021276596,0.036363636,0.005405405,9.5,3.1,2,0.9,0,0,0,0,0,0,0
30,7.6,4.7,4.6,2,0,0.8,20,1,37,5,13,116100,15,0,26,45,133,0,295,62,0,0,2.7,0,0.003396355,0.008308523,0.00100001,0.259836674,0.021276596,0.036363636,0.005405405,11.9,3.6,4,7.2,0,0,0,0,0,0,0
11,2.1,2.3,2.2,0.3,0,0.8,16,0,6,33,284,75800,20,0,40,25,252,1,295,55,0,0,0.5,0,0.001200012,0.00508647,0.00100001,0.097222222,0.005555556,0,0,10.1,0.9,8,7.8,0,0,0,0,0,0,0
15,3.4,7.7,7.6,1.3,0,1.6,11,1,16,2,22,15900,11,1,1,18,253,2,390,71,0,0,6.1,0,0.001200012,0.00508647,0.00100001,0.097222222,0.005555556,0,0,11.8,2.2,8,4.1,0,0,0,0,0,0,0
10,1.9,3.9,3.8,1,0,0.8,18,0,11,29,196,134900,19,0,19,23,14,0,390,83,0,0,3.3,0,0.179104478,0.102476516,0.06302521,2.692307692,0.046808511,0.011627907,0.007142857,4.6,3,0,0.7,0,0,0,3,0,0,0
18,4.4,6.6,6.5,0,2.4,0.8,17,1,32,12,273,15100,19,1,41,8,16,1,295,48,1,0,2.9,0.6,0.001200012,0.049140049,0.040311744,0.13671875,0.194444444,0.166666667,0.021428571,9.6,4.2,8,3,0,0,0,0,0,0,0
30,1.7,5.4,5.3,0,2.2,1.6,20,1,16,26,108,194000,17,0,49,21,75,1,390,44,0,1,3.9,0.8,0.001200012,0.065825562,0.025795357,0.566343042,0,0,0,8.7,3,1,3.3,0,0,0,0,0,0,0
20,12,4.2,4.1,0,1.9,0.8,14,0,0,40,244,173800,14,1,5,33,135,2,295,41,1,0,4,0.9,0.001200012,0.023278371,0.015887727,0.348258706,0.005555556,0.019607843,0.007142857,7.8,2.2,3,3.6,0,0,0,0,0,0,0
24,13.3,9.6,9.5,0,0,1.6,18,0,11,9,282,113900,15,0,16,26,136,2,390,56,1,0,5.7,0,0.03,0.077369439,0.051635112,0.617283951,0.059574468,0.029411765,0.028571429,19.1,8.4,2,9.5,0,0,0,0,0,0,0
23,6.5,9.9,9.8,2.1,0,1.6,20,1,20,23,215,133500,19,0,19,12,254,1,295,33,1,1,8,0,0.230769231,0.141676505,0.065645514,1.643192488,0.205555556,0.2,0.016216216,14.1,7.4,8,4.2,0,0,0,3,0,0,0
13,3.8,8.7,8.6,2.8,0,0.8,14,0,4,37,51,113300,17,1,26,25,14,1,390,29,0,0,3.8,0,0.111214087,0.172413793,0.164158687,0.851581509,0.263829787,0.531914894,0.085714286,13.2,5.7,0,4.5,0,0,0,1,0,0,0
25,1.1,7.5,7.4,3.2,0,1.6,17,1,40,6,186,93100,15,0,33,37,73,2,295,26,0,1,5.6,0,0.4743083,0.186915888,0.05733945,1.411290323,0.088888889,0.35106383,0.048648649,12.3,4.6,2,4.8,0,0,0,3,0,0,0
16,11.4,6.3,6.2,0.2,0,0.8,20,0,24,20,22,73000,12,0,40,4,133,0,390,88,1,0,6.2,0,0.210157618,0.495867769,0.366972477,0.994318182,0.055319149,0.058823529,0.042857143,11.4,1.2,4,5.1,0,0,0,1,0,0,0
10,9.9,2.4,2.3,0.3,0,0.8,18,1,19,3,196,191900,20,0,8,9,193,1,390,34,0,0,0.4,0,0.001200012,0.04536862,0.00100001,0.102941176,0,0,0,4.1,1.7,6,1.7,0,0,0,0,0,0,0
14,11.2,7.9,7.8,1.1,0,1.6,12,1,29,17,234,132100,20,1,19,2,194,1,390,50,1,0,5.8,0,0.047281324,0.074626866,0.034851301,0.738396624,0.076595745,0.058823529,0.021428571,15.5,5.2,5,7.6,0,0,0,0,0,0,0
26,8.5,6.7,6.6,1.7,0,1.6,15,0,14,31,70,111900,18,1,26,14,254,2,295,46,0,1,2.2,0,0.002970738,0.062695925,0.042613636,0.296108291,0.016666667,0.023255814,0,14.6,3.9,8,7.9,0,0,0,0,0,0,0
17,5.7,5.5,5.4,2,0,0.8,19,1,49,45,206,91700,15,0,33,26,14,0,390,42,1,0,3.8,0,0.115384615,0.030832477,0.00100001,0.547730829,0.068085106,0.049019608,0.021428571,13.8,2.9,0,8.3,0,0,0,0,0,0,0
28,3,4.3,4.2,2,0,1.6,12,1,33,14,41,71600,13,1,40,39,73,0,295,38,0,1,4.1,0,0.372670807,0.352941176,0.105932203,0.646950092,0.077777778,0.14893617,0.043243243,12.9,2.3,2,8.6,0,0,0,0,0,0,0
11,4.2,9.7,9.6,4.6,0,0.8,16,0,44,28,80,11700,13,1,1,31,74,1,390,54,0,1,7.5,0,0.659340659,0.37037037,0.182648402,1.411290323,0.255319149,0.058139535,0.016216216,14.6,8.9,2,4.9,0,0,0,3,0,0,0
20,6.7,4.3,4.2,0,0,0.8,15,0,13,11,156,91000,14,1,23,17,76,2,390,86,1,0,3.8,0,0.052038161,0.102214651,0.057859209,0.636363636,0.034042553,0.009803922,0.014285714,11.4,2.4,1,7.1,0,0,0,0,0,0,0
10,4,3.1,3,0,0.1,1.6,18,1,49,25,292,70800,12,1,30,29,136,2,295,82,0,1,0.9,0,0.001200012,0.007375991,0.00100001,0.148179509,0.005555556,0.011627907,0.005405405,10.5,1.2,3,7.4,0,0,0,0,0,0,0
22,1.3,10,9.9,1.9,0,1.6,12,0,33,39,128,50600,19,0,37,41,195,0,295,78,1,0,7.6,0,2.181818182,0.221402214,0.085409253,1.428571429,0.266666667,0.088235294,0.078571429,17.7,3.7,5,7.7,3,0,0,3,0,0,0
20,7.6,2.2,2.1,0.8,0,0.8,14,1,42,8,60,70200,14,1,40,28,13,1,295,55,1,0,2,0,0.024963595,0.080645161,0.048669695,0.53030303,0.016666667,0.019607843,0.014285714,4.6,1,0,2.4,0,0,0,0,0,0,0
28,10.1,5,4.9,1.9,0,0.8,13,0,12,36,137,149400,15,0,12,14,15,2,390,87,0,1,2.4,0,0.015288572,0.036991369,0.031562336,0.392376682,0.038297872,0.011627907,0,9.7,3.8,9,4.7,0,0,0,0,0,0,0
11,11.4,2.3,2.2,0,0.5,1.6,17,0,22,5,175,89600,15,1,23,6,16,2,295,36,0,1,1.9,0.2,0.001200012,0.023557126,0.026672594,0.352467271,0.005555556,0.031914894,0,3.3,1.3,8,1,0,0,0,0,0,0,0
14,5.9,8,7.9,1,0,1.6,14,1,42,33,147,49200,20,0,37,31,136,1,295,29,1,1,5.5,0,0.105263158,0.114613181,0.060265167,1.902173913,0.072222222,0.527272727,0.086486486,9.6,2.1,3,1.6,0,0,0,3,0,0,0
18,7.2,5.3,5.2,0,1.9,0.8,18,0,1,2,185,188400,20,1,49,24,137,1,390,45,1,1,2.9,1.8,0.001200012,0.091533181,0.015357051,0.145228216,0.004255319,0,0,12.8,4.9,2,7.5,0,0,0,0,0,0,0
16,13.5,5.6,5.5,1.9,0,0.8,20,1,11,16,118,8900,15,0,1,10,255,2,295,87,1,1,3.6,0,0.008929236,0.056048575,0.060827251,0.636363636,0.066666667,0.009803922,0,7.8,4.5,8,2.2,0,0,0,0,0,0,0
27,10.8,4.4,4.3,2,0,1.6,13,0,46,30,253,187700,13,1,8,23,14,0,390,84,0,1,4,0,0.113100848,0.041365047,0.033259424,0.786516854,0.042553191,0.011627907,0.027027027,6.9,3.3,0,2.5,0,0,0,0,0,0,0
18,8,3.2,3.1,0.2,0,0.8,17,0,31,44,89,167600,20,1,15,35,74,1,295,80,1,0,1,0,0.001200012,0.015056462,0.012883831,0.253623188,0.005555556,0,0,6,1.3,2,2.8,0,0,0,0,0,0,0
19,1.4,4.4,4.3,0,0.3,0.8,16,1,26,27,69,8100,14,1,41,1,17,1,390,65,1,1,3.7,0.2,0.001200012,0.015056462,0.012883831,0.253623188,0.005555556,0,0,5.5,0.8,8,1.1,0,0,0,0,0,0,0
