,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_地震時,堤内側水位_地震時,震度,せん断変形破壊,滑動、支持力,根入れ部の安定,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
1641,23,6.4,6.6,6.5,0.9,0.0,0.8,19,1,50,14,270,56400,20,0,39,14,249,4,295,68,1,1,4.6,0.0,0.1,0.10905125408942203,0.09718172983479106,0.05738880918220947,0.03333333333333333,0.0196078431372549,0.010714285714285714
1642,24,12.9,7.9,7.8,0.2,0.0,0.8,19,0,46,42,250,96000,14,0,15,25,193,5,390,53,1,0,3.0,0.0,0.1,0.04297378599054577,0.0355366027007818,0.014849647320876128,0.0084985835694051,0.0,0.0
1643,18,4.9,2.7,2.6,0.6,0.0,0.8,17,1,45,42,144,175400,18,0,6,19,10,5,295,80,1,0,1.0,0.0,0.5,0.12658227848101264,0.08038585209003216,0.001000010000100001,0.02962962962962963,0.013071895424836602,0.009523809523809525
1644,30,2.2,9.6,9.5,3.4,0.0,1.6,20,1,29,11,280,155200,16,1,14,31,69,3,390,76,0,1,4.5,0.0,0.1,0.36900369003690037,0.07639419404125286,0.023161551823972205,0.042492917847025496,0.007751937984496124,0.0035714285714285713
1645,30,8.7,2.8,2.7,0.6,0.0,1.6,20,0,25,39,259,194800,19,0,40,42,13,3,295,61,0,0,2.5,0.0,0.1,0.09433962264150944,0.030883261272390362,0.01316222441592629,0.011111111111111112,0.015503875968992248,0.01904761904761905
1646,25,13.8,5.8,5.7,2.6,0.0,1.6,18,0,24,39,154,75200,14,0,32,36,130,4,295,88,1,1,4.9,0.0,0.5,0.1869158878504673,0.25510204081632654,0.07058823529411765,0.044444444444444446,0.013071895424836602,0.010714285714285714
1647,15,11.0,4.6,4.5,0.3,0.0,1.6,11,1,8,8,290,55000,11,1,39,3,190,5,390,84,0,0,3.3,0.0,0.2,0.0576036866359447,0.058892815076560655,0.012424932698281217,0.014164305949008499,0.031007751937984496,0.01904761904761905
1648,16,4.5,5.8,5.7,2.6,0.0,1.6,11,1,4,36,269,94600,15,0,15,14,133,5,390,69,0,1,3.9,0.0,0.2,0.13661202185792348,0.07178750897343862,0.02119018188239449,0.019830028328611898,0.015503875968992248,0.007142857142857143
1649,10,9.6,8.8,8.7,1.6,0.0,1.6,19,0,3,36,164,174000,19,0,6,8,250,3,390,30,0,1,3.4,0.0,0.1,0.08833922261484099,0.08203445447087777,0.05961251862891207,0.019830028328611898,0.014184397163120567,0.0035714285714285713
1650,22,6.8,7.6,7.5,2.2,0.0,0.8,12,1,38,5,299,153800,17,1,14,20,10,4,295,26,1,0,3.4,0.0,0.3,0.6622516556291391,0.13071895424836602,0.3488372093023256,0.5851851851851851,1.0242424242424242,0.10952380952380952
1651,30,9.3,2.2,2.1,0.5,0.0,0.8,11,0,8,33,76,34100,17,0,36,6,12,5,295,58,0,0,1.1,0.0,0.2,0.07072135785007072,0.0992063492063492,0.0306044376434583,0.007407407407407408,0.015503875968992248,0.004761904761904762
1652,20,6.6,9.1,9.0,3.6,0.0,1.6,14,0,43,2,211,13900,15,1,43,18,71,5,295,54,1,0,5.5,0.0,0.4,0.6944444444444444,0.27027027027027023,0.08869179600886919,0.08148148148148149,0.0718954248366013,0.047619047619047616
1653,11,3.9,7.9,7.8,0.1,0.0,1.6,17,1,28,16,47,192800,12,0,50,30,131,3,390,51,0,1,2.6,0.0,0.1,0.13333333333333333,0.20920502092050208,0.07361963190184048,0.0056657223796034,0.0,0.0
1654,13,11.5,5.6,5.5,1.3,0.0,1.6,14,1,47,44,18,152400,18,1,14,10,250,4,390,43,0,1,2.5,0.0,0.4,0.17035775127768313,0.21052631578947367,0.0661521499448732,0.007407407407407408,0.0,0.0
1655,29,10.0,9.8,9.7,3.3,0.0,1.6,12,0,42,27,192,72400,15,1,32,15,11,3,390,55,0,1,8.7,0.0,0.3,1.639344262295082,0.3205128205128205,0.5286343612334802,0.8923512747875354,1.9147286821705427,1.1964285714285714
1656,16,12.5,4.4,4.3,1.4,0.0,1.6,20,0,12,10,269,151600,16,0,3,45,13,3,390,87,1,1,4.2,0.0,0.3,0.3105590062111801,0.1278772378516624,0.05474452554744525,0.06232294617563739,0.013071895424836602,0.03214285714285714
1657,20,13.8,9.8,9.7,3.3,0.0,0.8,15,1,22,24,7,91800,16,1,15,38,14,4,390,36,1,1,6.7,0.0,0.5,0.3105590062111801,0.1278772378516624,0.05474452554744525,0.06232294617563739,0.013071895424836602,0.03214285714285714
1658,30,4.3,8.9,8.8,1.4,0.0,1.6,20,1,16,7,76,91200,19,0,25,37,191,5,390,75,0,0,8.2,0.0,0.3,0.3105590062111801,0.1278772378516624,0.05474452554744525,0.06232294617563739,0.013071895424836602,0.03214285714285714
1659,11,11.9,6.5,6.4,2.4,0.0,1.6,17,0,35,34,47,50800,14,0,39,17,11,4,390,68,0,1,5.9,0.0,0.2,0.49019607843137253,0.3676470588235294,0.2955665024630542,0.2804532577903683,0.14728682170542637,0.12857142857142856
1660,12,5.3,7.8,7.7,2.0,0.0,1.6,17,0,31,17,27,90400,17,1,15,28,254,4,390,53,0,0,5.3,0.0,0.2,0.49019607843137253,0.3676470588235294,0.2955665024630542,0.2804532577903683,0.14728682170542637,0.12857142857142856
1661,18,7.7,9.6,9.5,1.0,0.0,1.6,18,0,14,31,57,149600,19,0,14,34,131,3,295,76,1,1,4.4,0.0,0.2,0.3496503496503497,0.3246753246753247,0.293398533007335,0.044444444444444446,0.006535947712418301,0.0035714285714285713
1662,18,1.1,2.7,2.6,1.2,0.0,1.6,17,0,10,14,36,189200,13,1,40,45,74,3,390,61,1,0,1.3,0.0,0.2,0.02201188641866608,0.13297872340425532,0.06220839813374806,0.0028328611898017,0.0,0.004761904761904762
1663,12,6.2,5.7,5.6,1.2,0.0,1.6,15,1,9,14,231,69600,17,1,32,39,191,4,295,88,1,1,5.4,0.0,0.1,0.12285012285012284,0.10384215991692626,0.02578427159432746,0.03333333333333333,0.0457516339869281,0.02857142857142857
1664,24,3.4,4.5,4.4,1.4,0.0,0.8,19,0,45,28,66,49400,15,0,39,6,251,5,390,85,0,0,4.2,0.0,0.3,0.23923444976076558,0.28328611898017,0.12307692307692307,0.025495750708215296,0.007751937984496124,0.009523809523809525
1665,11,5.9,7.2,7.1,2.3,0.0,0.8,17,0,14,11,143,128700,15,1,10,37,253,5,295,50,0,0,2.5,0.0,0.3,0.17035775127768313,0.21052631578947367,0.0661521499448732,0.007407407407407408,0.0,0.0
1666,23,3.2,6.0,5.9,2.5,0.0,1.6,11,1,50,25,278,108500,13,0,18,4,13,3,390,46,0,1,2.6,0.0,0.4,0.48780487804878053,0.0697350069735007,0.05507113354749885,0.17563739376770537,0.2713178294573643,0.11785714285714285
1667,14,13.6,4.8,4.7,0.1,0.0,0.8,14,0,34,39,114,88400,11,1,25,16,72,4,295,43,1,0,0.1,0.0,0.1,0.05194805194805195,0.03434065934065934,0.001000010000100001,0.0,0.0,0.0
1668,25,10.8,3.6,3.5,0.5,0.0,0.8,17,1,18,8,250,68200,18,1,32,29,132,5,390,39,0,0,3.5,0.0,0.3,0.10298661174047373,0.11135857461024498,0.02724177071509648,0.019830028328611898,0.028368794326241134,0.004761904761904762
1669,29,12.1,9.0,8.9,1.3,0.0,1.6,12,1,29,22,288,8300,18,0,43,21,133,5,295,55,0,0,5.6,0.0,0.5,0.46511627906976744,0.15015015015015015,0.01770433756270286,0.0962962962962963,0.046511627906976744,0.014285714285714285
1670,20,9.3,7.8,7.7,1.9,0.0,0.8,15,0,13,36,124,187200,16,1,50,34,192,3,390,51,1,1,5.0,0.0,0.2,0.14641288433382138,0.15625,0.069889341875364,0.042492917847025496,0.006535947712418301,0.0
1671,11,6.6,6.6,6.5,2.3,0.0,1.6,18,0,48,5,259,167000,14,1,6,1,252,3,295,47,1,0,4.5,0.0,0.4,0.28328611898017,0.14104372355430184,0.047374654559810506,0.044444444444444446,0.026143790849673203,0.004761904761904762
1672,22,3.9,5.5,5.4,0.0,1.1,0.8,12,1,33,19,95,146800,11,0,13,13,12,4,390,43,0,1,3.3,0.2,0.5,0.25125628140703515,0.13123359580052493,0.029977516862353233,0.056657223796033995,0.2248062015503876,0.039285714285714285
1673,23,10.4,6.7,6.6,2.3,0.0,0.8,11,1,28,2,74,186400,15,0,40,24,255,4,295,28,0,0,3.2,0.0,0.5,0.5319148936170213,0.6756756756756757,0.05738880918220947,0.011111111111111112,0.0070921985815602835,0.0
1674,13,7.6,5.5,5.4,2.5,0.0,0.8,15,0,13,16,210,166200,12,0,47,36,15,5,390,25,1,0,3.0,0.0,0.2,0.1342281879194631,0.08726003490401396,0.048406615570794675,0.056657223796033995,0.12121212121212122,0.014285714285714285
1675,25,4.9,4.3,4.2,0.3,0.0,1.6,18,1,48,30,46,146000,20,1,3,4,74,3,295,87,0,1,1.0,0.0,0.4,0.3676470588235294,0.2032520325203252,0.5106382978723404,0.0,0.0,0.0
1676,16,2.1,3.1,3.0,0.5,0.0,0.8,11,0,32,44,181,125900,17,0,10,16,134,4,390,83,1,0,0.9,0.0,0.5,0.07037297677691766,0.02081165452653486,0.001000010000100001,0.0028328611898017,0.0,0.0
1677,15,1.9,4.6,4.5,1.3,0.0,1.6,13,1,37,41,94,185000,15,0,40,14,195,5,390,45,1,1,2.1,0.0,0.2,0.12658227848101264,0.11415525114155252,0.0350979818660427,0.0056657223796034,0.006535947712418301,0.0
1678,30,7.0,7.6,7.5,0.1,0.0,1.6,11,0,36,41,288,65400,20,0,32,8,12,3,295,72,1,0,0.8,0.0,0.1,0.3663003663003663,0.01753155680224404,0.021774632553075667,0.9296296296296296,0.23529411764705882,0.3952380952380952
1679,20,4.3,6.4,6.3,0.0,0.4,0.8,14,1,21,10,124,45200,18,1,39,20,72,4,390,68,0,1,0.9,0.1,0.3,0.2518891687657431,0.09900990099009901,0.001000010000100001,0.0,0.0,0.0
1680,21,10.8,7.7,7.6,0.1,0.0,1.6,14,1,16,38,103,84800,11,0,15,31,15,4,295,53,0,0,6.1,0.0,0.2,0.4347826086956522,0.19083969465648853,0.05997001499250374,0.22962962962962963,0.7596899224806202,0.15714285714285714
1681,12,8.0,6.5,6.4,0.8,0.0,0.8,17,0,1,7,239,64600,18,1,22,43,75,5,390,50,1,1,5.2,0.0,0.4,0.3424657534246575,0.18832391713747648,0.05655042412818096,0.025495750708215296,0.06535947712418301,0.017857142857142856
1682,23,5.3,5.3,5.2,1.2,0.0,1.6,11,0,36,21,74,44400,16,1,29,10,135,5,295,46,0,0,4.2,0.0,0.1,0.12690355329949238,0.25839793281653745,0.15151515151515152,0.03333333333333333,0.03875968992248062,0.009523809523809525
1683,27,6.6,2.6,2.5,0.5,0.0,0.8,15,1,46,35,113,183600,16,0,40,3,136,3,390,62,0,0,1.1,0.0,0.3,0.0673854447439353,0.0946969696969697,0.001000010000100001,0.0028328611898017,0.0,0.0
1684,25,12.9,2.9,2.8,1.2,0.0,1.6,17,0,5,4,45,4100,11,1,43,35,254,4,295,38,0,1,2.4,0.0,0.4,0.10050251256281408,0.46511627906976744,0.10628875110717449,0.04814814814814815,0.09219858156028368,0.007142857142857143
1685,30,1.1,8.3,8.2,3.7,0.0,0.8,12,0,15,18,84,143200,11,0,3,28,255,4,390,54,1,1,4.9,0.0,0.2,0.341296928327645,0.33444816053511706,0.15748031496062992,0.028328611898016998,0.006535947712418301,0.0
1686,13,2.3,5.6,5.5,2.5,0.0,1.6,16,0,26,32,122,83400,12,0,14,20,256,5,390,70,1,1,5.1,0.0,0.4,0.07698229407236336,0.05219206680584551,0.015333503705596727,0.014814814814814815,0.007751937984496124,0.009523809523809525
1687,24,12.7,4.4,4.3,0.2,0.0,1.6,19,1,10,1,258,63200,19,1,22,33,15,5,295,66,0,0,3.6,0.0,0.1,0.13245033112582782,0.06180469715698393,0.02147458840372226,0.007407407407407408,0.08527131782945736,0.12857142857142856
1688,27,7.2,2.0,1.9,0.5,0.0,1.6,16,1,30,28,229,22900,15,0,36,12,135,4,295,59,0,1,1.6,0.0,0.4,0.06418485237483953,0.06807351940095303,0.001000010000100001,0.011111111111111112,0.015503875968992248,0.007142857142857143
1689,17,4.5,8.9,8.8,3.4,0.0,0.8,19,1,14,42,65,2700,12,1,43,24,194,4,390,55,0,0,7.6,0.0,0.1,0.06418485237483953,0.06807351940095303,0.001000010000100001,0.011111111111111112,0.015503875968992248,0.007142857142857143
1690,19,12.1,6.6,6.5,0.0,0.8,0.8,16,1,34,25,36,161400,17,1,6,4,13,3,390,47,0,0,5.0,0.6,0.4,1.3157894736842106,0.6896551724137931,0.7741935483870968,0.31444759206798867,0.6821705426356589,0.20952380952380953
1691,10,9.3,5.4,5.3,0.0,0.8,0.8,19,0,18,39,171,141200,15,1,13,16,73,4,295,44,1,1,4.1,0.4,0.1,0.030257186081694407,0.062073246430788334,0.030241935483870965,0.014814814814814815,0.006535947712418301,0.0
1692,11,2.7,6.6,6.5,0.6,0.0,0.8,19,0,14,22,151,180800,18,1,40,27,16,4,390,29,1,0,3.1,0.0,0.1,0.13513513513513511,0.11299435028248588,0.11673151750972763,0.07932011331444759,0.13333333333333333,0.004761904761904762
1693,22,13.1,5.4,5.3,1.1,0.0,1.6,12,1,49,36,287,160600,16,1,47,39,76,5,295,25,0,0,2.8,0.0,0.3,0.1360544217687075,0.08,0.012446841613940463,0.011111111111111112,0.05673758865248227,0.009523809523809525
1694,13,10.4,4.2,4.1,1.3,0.0,0.8,15,1,33,5,122,140400,13,0,3,7,136,5,390,87,1,1,2.4,0.0,0.5,0.14619883040935672,0.2604166666666667,0.02952755905511811,0.0084985835694051,0.0,0.0
1695,11,3.6,4.5,4.4,0.0,1.5,1.6,18,1,43,19,55,160000,18,1,6,38,254,4,295,64,1,1,3.8,0.1,0.1,0.001000010000100001,0.15384615384615385,0.03872216844143272,0.003703703703703704,0.006535947712418301,0.0035714285714285713
1696,15,4.9,9.9,9.8,0.4,0.0,0.8,12,1,2,33,93,100100,18,1,18,31,255,4,390,80,0,1,3.7,0.0,0.3,0.6097560975609756,0.25510204081632654,0.45112781954887216,0.0169971671388102,0.0,0.0
1697,27,2.1,8.7,8.6,1.3,0.0,0.8,15,0,38,2,229,80000,16,0,25,44,14,5,295,76,1,0,3.7,0.0,0.5,0.6211180124223602,0.18796992481203006,0.3015075376884422,0.6592592592592592,0.10457516339869281,0.1
1698,18,12.5,7.5,7.4,0.0,3.5,1.6,19,0,22,16,65,59800,14,1,32,11,74,5,390,72,0,0,4.7,2.7,0.2,0.022070183182520412,0.22883295194508008,0.060728744939271245,0.0,0.0,0.0
1699,29,9.8,6.3,6.2,0.0,0.1,0.8,12,1,6,30,200,39600,11,0,39,23,134,3,295,69,1,1,1.9,0.0,0.3,0.1183431952662722,0.08103727714748785,0.001000010000100001,0.014814814814814815,0.0,0.0
1700,12,11.0,3.6,3.5,1.3,0.0,1.6,16,1,17,44,239,178800,11,0,50,16,135,4,390,84,1,1,3.2,0.0,0.1,0.040535062829347386,0.027196083763937992,0.001000010000100001,0.0113314447592068,0.013071895424836602,0.007142857142857143
1701,21,13.5,6.4,6.3,2.3,0.0,1.6,15,0,37,27,15,59000,12,0,22,1,137,4,295,50,0,1,6.3,0.0,0.5,0.09208103130755065,0.11402508551881414,0.03454231433506045,0.04814814814814815,0.09302325581395349,0.014285714285714285
1702,19,6.8,6.7,6.6,0.5,0.0,0.8,17,1,47,41,248,78600,17,0,25,33,255,5,390,27,0,1,2.9,0.0,0.1,0.047687172150691466,0.03141690229343387,0.001000010000100001,0.0113314447592068,0.02127659574468085,0.0
1703,23,8.0,4.0,3.9,0.3,0.0,1.6,12,0,6,10,286,18700,17,1,36,26,256,3,295,42,0,0,3.8,0.0,0.4,0.09208103130755065,0.11402508551881414,0.03454231433506045,0.04814814814814815,0.09302325581395349,0.014285714285714285
1704,13,5.3,2.8,2.7,0.5,0.0,1.6,15,0,41,24,122,197500,15,0,43,38,15,3,390,39,0,1,2.6,0.0,0.5,0.23148148148148145,0.17543859649122806,0.04827031375703942,0.019830028328611898,0.12056737588652482,0.05
1705,25,2.6,9.7,9.6,0.0,2.8,0.8,18,1,26,38,258,177400,12,1,50,5,75,4,295,35,1,0,9.1,2.6,0.2,0.001000010000100001,0.09960159362549802,0.015172588190668856,0.03333333333333333,0.23030303030303031,0.0380952380952381
1706,16,12.9,8.5,8.4,0.0,2.8,1.6,11,0,10,7,93,157200,20,1,6,18,134,5,390,31,0,1,7.9,2.1,0.4,0.37735849056603776,0.5524861878453039,0.14492753623188406,0.0169971671388102,0.04964539007092199,0.0035714285714285713
1707,20,1.1,5.8,5.7,2.3,0.0,0.8,16,0,20,21,132,97300,20,0,18,10,135,5,295,47,0,1,3.9,0.0,0.1,0.1278772378516624,0.11750881316098707,0.060362173038229376,0.022222222222222223,0.007751937984496124,0.0
1708,28,3.6,8.6,8.5,3.4,0.0,0.8,14,1,41,4,208,176600,11,1,40,41,138,3,390,79,1,1,6.4,0.0,0.1,0.4329004329004329,0.20161290322580647,0.07868852459016393,0.08498583569405099,0.006535947712418301,0.0035714285714285713
1709,22,8.7,3.4,3.3,0.0,1.4,0.8,12,0,40,4,103,57000,15,1,32,35,255,4,295,40,1,0,2.2,0.6,0.5,0.028272547356516825,0.21231422505307856,0.03570365962511157,0.0,0.0,0.0
1710,13,5.9,2.2,2.1,0.0,0.9,0.8,16,0,25,18,238,36800,13,0,39,2,14,4,390,36,0,1,1.4,0.2,0.1,0.001000010000100001,0.019219680953296174,0.001000010000100001,0.0,0.0,0.0
1711,13,12.5,3.5,3.4,0.4,0.0,0.8,15,1,20,1,218,76400,16,0,14,13,258,5,295,87,0,0,0.7,0.0,0.1,0.02354048964218456,0.043215211754537596,0.001000010000100001,0.003703703703703704,0.0,0.0
1712,25,9.7,2.3,2.2,0.5,0.0,1.6,19,1,4,15,54,56200,14,0,22,25,17,3,390,83,1,1,0.6,0.0,0.3,0.14430014430014432,0.16666666666666666,0.027643400138217002,0.0028328611898017,0.0,0.0
1713,16,7.0,9.2,9.1,3.2,0.0,0.8,12,0,40,29,189,36000,11,1,29,38,77,3,295,79,0,0,3.6,0.0,0.5,0.5813953488372093,0.10626992561105207,0.051701852649719944,0.737037037037037,0.046511627906976744,0.03333333333333333
1714,20,8.2,6.5,6.4,2.2,0.0,1.6,16,0,50,43,228,175200,12,0,40,30,78,4,390,29,0,0,4.9,0.0,0.2,0.18315018315018314,0.07727975270479134,0.031931878658861094,0.028328611898016998,0.10638297872340426,0.02857142857142857
1715,18,1.5,6.8,6.7,0.4,0.0,0.8,19,0,9,12,160,194700,17,0,43,17,196,5,295,72,0,1,0.6,0.0,0.3,0.6172839506172839,0.37453183520599254,0.001000010000100001,0.0,0.0,0.0
1716,22,2.7,4.1,4.0,0.2,0.0,1.6,13,0,19,26,199,134800,17,1,3,10,197,5,390,88,1,1,2.5,0.0,0.1,0.03656307129798903,0.05333333333333334,0.02640845070422535,0.0056657223796034,0.0196078431372549,0.014285714285714285
1717,13,13.1,2.9,2.8,0.4,0.0,1.6,16,1,3,40,34,114700,14,0,10,22,257,3,295,84,0,0,1.8,0.0,0.2,0.04409171075837742,0.15503875968992248,0.02131060202450719,0.007407407407407408,0.0,0.0
1718,17,1.3,8.3,8.2,1.4,0.0,0.8,11,1,14,9,73,54800,15,1,22,15,258,3,295,34,0,0,2.4,0.0,0.4,0.5263157894736842,0.21691973969631234,0.1048951048951049,0.014814814814814815,0.0070921985815602835,0.0
1719,28,11.6,7.1,7.0,2.0,0.0,1.6,14,0,49,22,208,34600,12,1,29,27,17,4,390,30,1,1,2.6,0.0,0.1,0.11587485515643105,0.05714285714285714,0.04678362573099415,0.0679886685552408,0.15757575757575756,0.04642857142857143
1720,18,8.7,7.5,7.4,0.0,0.0,1.6,19,0,38,33,256,73600,18,0,14,37,138,3,390,54,0,0,1.6,0.0,0.4,0.28169014084507044,0.11210762331838565,0.014111006585136405,0.0056657223796034,0.0,0.0
1721,29,5.9,6.3,6.2,0.6,0.0,1.6,12,1,23,2,92,53400,16,1,22,4,198,4,295,50,1,1,1.7,0.0,0.1,0.06544502617801047,0.17421602787456444,0.02374356944994064,0.007407407407407408,0.006535947712418301,0.0
1722,20,3.2,5.1,5.0,1.1,0.0,0.8,16,1,7,16,227,33200,13,0,29,17,258,5,390,47,1,0,1.8,0.0,0.3,0.075642965204236,0.05151983513652756,0.001000010000100001,0.0084985835694051,0.006535947712418301,0.0
1723,11,13.5,3.9,3.8,1.2,0.0,1.6,19,0,42,30,63,13100,11,0,36,29,17,5,390,43,0,0,1.6,0.0,0.4,0.22624434389140272,0.2604166666666667,0.05417607223476298,0.059490084985835696,0.27906976744186046,0.17142857142857143
1724,22,10.8,2.7,2.6,1.1,0.0,0.8,12,1,27,44,199,191900,18,1,43,41,77,3,295,39,1,1,1.3,0.0,0.1,0.037965072133637055,0.020682523267838676,0.001000010000100001,0.003703703703703704,0.006060606060606061,0.0
1725,10,13.3,5.4,5.3,2.3,0.0,0.8,11,1,47,27,275,72200,19,0,14,27,79,4,295,71,0,1,3.1,0.0,0.1,0.07246376811594203,0.045372050816696916,0.012715905478435943,0.018518518518518517,0.0,0.0
1726,21,10.6,4.2,4.1,0.2,0.0,1.6,14,0,32,41,111,52000,17,1,22,39,138,5,390,67,1,0,1.2,0.0,0.2,0.0522466039707419,0.08904719501335707,0.024849865396562434,0.0,0.0,0.0
1727,12,7.8,3.0,2.9,0.4,0.0,1.6,18,1,16,10,247,31800,14,0,29,6,198,5,295,63,0,1,1.0,0.0,0.4,0.078064012490242,0.07524454477050414,0.001000010000100001,0.003703703703703704,0.0,0.0
1728,23,5.1,9.9,9.8,2.6,0.0,0.8,11,0,1,24,82,11700,12,0,36,19,258,3,390,59,1,1,4.1,0.0,0.1,0.19157088122605365,0.23094688221709006,0.20761245674740483,0.053824362606232294,0.013071895424836602,0.0
1729,14,2.3,8.7,8.6,0.0,3.8,1.6,14,0,36,38,218,190500,19,1,43,31,17,4,295,56,0,0,4.7,2.9,0.3,0.001000010000100001,0.061050061050061055,0.14201183431952663,0.037037037037037035,0.023255813953488372,0.023809523809523808
1730,26,12.7,7.6,7.5,0.0,3.6,0.8,18,1,20,7,53,170400,17,0,50,43,77,4,390,52,1,1,4.3,2.2,0.4,0.21186440677966104,0.5555555555555556,0.07761966364812418,0.0,0.0,0.0
1731,16,9.9,6.4,6.3,0.0,0.1,1.6,11,0,5,21,189,150200,14,1,6,10,136,5,295,48,1,0,1.1,0.0,0.1,0.049164208456243856,0.04351610095735422,0.015820698747528016,0.0,0.0,0.0
1732,28,7.2,5.2,5.1,0.0,0.3,0.8,14,1,40,35,25,130000,12,1,13,23,196,3,390,44,0,1,1.0,0.1,0.3,0.16420361247947454,0.29940119760479045,0.6060606060606061,0.0056657223796034,0.0,0.0
1733,19,11.0,5.2,5.1,1.0,0.0,0.8,17,0,20,32,140,149400,13,1,47,1,199,4,390,26,1,0,4.4,0.0,0.5,0.20161290322580647,0.2724795640326976,0.11753183153770812,0.028328611898016998,0.04242424242424243,0.0
1734,10,8.2,4.0,3.9,1.2,0.0,1.6,20,0,4,1,275,129200,20,0,3,13,259,5,295,88,0,1,3.4,0.0,0.1,0.032051282051282055,0.06309148264984227,0.05265467310223782,0.018518518518518517,0.007751937984496124,0.0035714285714285713
1735,22,5.5,2.8,2.7,1.0,0.0,0.8,14,1,40,15,111,109100,18,1,10,25,18,5,390,84,1,0,2.4,0.0,0.3,0.2066115702479339,0.1582278481012658,0.04012036108324975,0.0084985835694051,0.006535947712418301,0.004761904761904762
1736,12,2.7,9.7,9.6,0.0,2.9,1.6,17,0,24,29,247,88900,16,0,17,38,78,3,295,81,0,1,8.1,2.2,0.5,0.001000010000100001,0.1941747572815534,0.04977187888842804,0.05185185185185185,0.023255813953488372,0.02857142857142857
1737,24,13.1,8.5,8.4,0.0,2.8,0.8,20,1,8,43,82,68800,13,0,25,5,137,4,390,77,1,0,7.1,1.7,0.2,0.032819166393173616,0.1663893510815308,0.041025641025641026,0.014164305949008499,0.013071895424836602,0.004761904761904762
1738,28,1.3,5.8,5.7,0.7,0.0,1.6,15,1,19,12,120,8900,13,1,36,43,138,4,390,27,0,1,2.3,0.0,0.4,0.13531799729364005,0.08968609865470852,0.01588141874007411,0.0226628895184136,0.23404255319148937,0.02142857142857143
1739,11,2.5,3.2,3.1,0.4,0.0,0.8,19,1,29,26,159,148000,14,0,47,35,139,5,295,42,0,1,2.8,0.0,0.1,0.0429000429000429,0.05847953216374269,0.015610771432288277,0.011111111111111112,0.015503875968992248,0.0035714285714285713
1740,27,1.0,7.4,7.3,1.7,0.0,1.6,17,0,24,9,33,68000,12,1,14,40,200,3,295,54,0,0,4.1,0.0,0.5,0.22075055187637968,0.16722408026755853,0.04552352048558422,0.019830028328611898,0.18604651162790697,0.05714285714285714
1741,11,3.4,9.2,9.1,0.0,0.3,0.8,18,0,7,23,63,127200,14,0,13,2,77,4,390,78,0,1,2.5,0.0,0.1,0.16051364365971107,0.11587485515643105,0.05581395348837209,0.0056657223796034,0.0,0.0
1742,12,9.9,2.3,2.2,1.0,0.0,0.8,18,0,3,6,42,166800,17,1,40,13,20,5,390,63,0,0,2.2,0.0,0.1,0.05230125523012552,0.2242152466367713,0.10820559062218214,0.0056657223796034,0.007751937984496124,0.0
1743,27,1.9,5.3,5.2,0.0,0.6,0.8,16,1,2,6,237,47200,12,1,32,7,137,5,390,90,0,1,4.3,0.4,0.5,0.19193857965451055,0.10706638115631692,0.02058319039451115,0.019830028328611898,0.007751937984496124,0.0
1744,18,12.3,4.1,4.0,0.0,0.6,1.6,19,0,37,19,72,27000,19,0,39,19,197,3,295,86,1,0,3.3,0.4,0.2,0.08006405124099279,0.23529411764705882,0.08895478131949591,0.025925925925925925,0.006535947712418301,0.004761904761904762
1745,22,13.5,9.5,9.4,0.0,1.8,1.6,13,0,48,33,111,166200,20,1,50,12,198,3,390,36,1,0,4.4,1.1,0.4,0.30303030303030304,0.2976190476190476,0.16689847009735742,0.014164305949008499,0.0,0.0
1746,13,10.8,8.3,8.2,0.0,1.9,0.8,16,1,32,2,246,146000,17,1,6,24,257,4,295,32,1,1,3.9,0.9,0.1,0.001000010000100001,0.08298755186721991,0.016490311941734233,0.003703703703703704,0.0,0.0
1747,17,12.0,5.6,5.5,0.0,1.5,1.6,11,1,42,16,285,86100,17,0,17,17,258,4,295,48,1,1,5.1,0.7,0.3,0.04171881518564873,0.08051529790660225,0.012896292315959162,0.011111111111111112,0.0457516339869281,0.007142857142857143
1748,28,9.3,4.4,4.3,0.0,1.3,0.8,14,0,27,30,120,66000,15,1,25,29,18,5,390,44,0,0,3.9,0.4,0.5,0.22075055187637968,0.16722408026755853,0.04552352048558422,0.019830028328611898,0.18604651162790697,0.05714285714285714
1749,15,11.8,7.2,7.1,0.0,0.0,0.8,13,1,47,13,197,145200,16,0,47,14,20,3,390,75,1,1,7.1,0.0,0.4,1.075268817204301,0.31746031746031744,0.22813688212927757,0.4475920679886686,0.0784313725490196,0.014285714285714285
1750,10,3.8,2.0,1.9,0.0,0.7,0.8,11,1,46,13,92,25600,20,0,39,8,137,4,390,36,0,1,1.7,0.0,0.3,0.003315100281783524,0.07722007722007722,0.013650324195199636,0.0028328611898017,0.0070921985815602835,0.0
